Acceleration,Steering angle
0.057712,0.079764
0.029373,0.065005
0.0042731,0.028889
0.0012907,0.03359
-0.00034439,0.075542
-0.0027687,0.089626
-0.0042234,0.044315
-0.0052144,0.04863
-0.0060767,0.05548
-0.0078554,0.057611
-0.010284,0.053876
-0.011002,0.058806
-0.012504,0.060062
-0.016789,0.06329
-0.018158,0.064743
-0.019101,0.059195
-0.034778,0.17289
-0.032899,0.17823
-0.034759,0.17685
-0.036215,0.18008
-0.036578,0.18239
-0.042196,0.18303
-0.037175,0.18127
-0.038598,0.18204
-0.040637,0.18163
-0.041299,0.18079
-0.041151,0.17967
-0.043904,0.17862
-0.045158,0.17738
-0.045605,0.1758
-0.052564,0.17826
-0.055039,0.1621
-0.062845,0.1505
-0.062053,0.14923
-0.0092716,0.057898
-0.0089105,0.057122
-0.0086174,0.056158
-0.0082475,0.055139
0.0014407,0.035899
0.00085777,0.033807
0.00063165,0.036083
-5.5557e-06,0.040305
-2.9139e-05,0.0411
-0.0010292,0.037251
-0.0017669,0.036171
-0.001961,0.044947
-0.0022526,0.048188
-0.003031,0.049698
-0.003743,0.048714
-0.0037074,0.04743
-0.0035128,0.048625
-0.0035057,0.046969
-0.0039484,0.04785
-0.0043562,0.04855
-0.0033535,0.046487
-0.0036774,0.047073
-0.0039008,0.047593
-0.004189,0.047998
-0.0027585,0.045474
-0.0028913,0.045659
-0.0028801,0.045669
-0.003179,0.045441
-0.0023528,0.043055
-0.0016455,0.041981
-0.0016309,0.041932
-0.0011775,0.041832
0.00040603,0.040552
0.00046138,0.040274
0.00071069,0.029494
0.00072312,0.04162
5.7656e-05,0.031983
0.00040313,0.039745
0.00092396,0.041497
0.001176,0.040411
0.0031884,0.029526
0.0037638,0.026882
0.010199,0.065319
0.013583,0.051353
0.025784,-0.0047821
0.025233,-0.0012946
0.056767,0.041952
0.02665,-0.020591
0.01933,-0.0091971
0.020773,-0.0074523
0.023546,-0.0069594
0.024196,-0.0063804
0.024187,-0.0046374
0.025129,-0.007275
0.026581,-0.0074265
0.025341,-0.00054765
0.028876,-0.0052915
0.068862,0.044375
0.058511,0.040424
0.025081,-0.0075087
0.026388,-0.0058567
0.025873,-0.0053475
0.070641,0.041047
0.024026,-0.0077643
0.024763,-0.0078245
0.025851,-0.0042931
0.018981,-0.0087257
0.0033156,0.075312
0.0026788,0.030453
0.0035086,0.029452
0.012197,0.068378
0.014393,0.069267
0.033953,0.075723
0.013044,0.0089301
0.017152,0.00073447
0.011379,-0.080735
0.0082217,-0.072674
0.0085796,-0.04052
0.0083779,-0.088516
0.009325,-0.039428
0.0084093,-0.089258
0.0074612,-0.061905
0.01874,-0.049083
0.0061754,-0.011549
0.0039712,-0.044617
0.040165,0.048002
0.037714,0.06084
0.0063843,0.031402
0.0026684,0.033253
0.00020648,0.037192
-0.0019474,0.089747
-0.002989,0.042573
-0.0054304,0.048514
-0.0073472,0.050902
-0.0077174,0.05146
-0.0085153,0.053722
-0.010723,0.05863
-0.012157,0.05956
-0.013425,0.060996
-0.017065,0.063485
-0.019697,0.06616
-0.03156,0.16818
-0.03266,0.17485
-0.030517,0.1729
-0.03352,0.17742
-0.035116,0.18039
-0.037557,0.18196
-0.036788,0.17963
-0.037798,0.18059
-0.038739,0.1811
-0.04075,0.18054
-0.040666,0.17952
-0.037906,0.17719
-0.037639,0.17627
-0.035229,0.17487
-0.040856,0.17344
-0.033322,0.16763
-0.032954,0.16543
-0.03455,0.16325
-0.03545,0.16123
-0.011341,0.060933
-0.011157,0.060369
-0.010895,0.05967
-0.010646,0.058768
-0.049987,0.16717
-0.039707,0.15352
-0.029501,0.11806
-0.021917,0.094023
-0.022202,0.12703
-0.017471,0.1419
-0.0051594,0.049353
-0.0016902,0.040667
0.0023951,-0.050653
0.0023109,-0.046038
0.0022947,-0.042639
0.0026929,-0.038895
0.0093219,-0.13616
0.01216,-0.087369
0.0083759,-0.063831
0.0094612,-0.037471
0.020923,-0.022774
0.020462,-0.013389
0.0062182,-0.014953
0.05889,0.061153
0.035172,0.06275
0.025018,0.066473
0.0088897,0.018019
0.0016798,0.036021
0.00038855,0.078212
-0.001285,0.087117
-0.0014685,0.040257
-0.0031215,0.042346
-0.0062129,0.048896
-0.0064211,0.048998
-0.0075555,0.051842
-0.0097532,0.053013
-0.010608,0.059049
-0.01187,0.059869
-0.013244,0.060982
-0.017574,0.064491
-0.018306,0.065309
-0.021114,0.067599
-0.037334,0.17429
-0.034028,0.17876
-0.035835,0.17592
-0.034977,0.17879
-0.038579,0.18042
-0.037062,0.18102
-0.037218,0.1782
-0.035261,0.17876
-0.038567,0.17846
-0.042234,0.17746
-0.036537,0.17361
-0.035648,0.1728
-0.033887,0.17138
-0.036412,0.16975
-0.017554,0.054561
-0.031149,0.1606
-0.031089,0.15766
-0.028331,0.055237
-0.0089914,0.058298
-0.0086933,0.057572
-0.008474,0.056295
-0.0080462,0.054514
-0.0049501,0.050389
-0.0045195,0.048231
-0.0039942,0.045369
-0.003496,0.043835
-0.0013775,0.041685
-0.00090882,0.0442
-0.00026849,0.043533
2.2638e-05,0.028994
0.0021068,0.034133
0.0025641,0.033681
0.0029494,0.032719
0.0035584,0.031538
0.0086875,0.019502
0.0088341,0.027801
0.010315,0.019357
0.011666,0.012948
0.018115,0.011386
0.020282,-0.025378
0.024615,-0.003905
0.05348,0.032953
0.027929,-0.028135
0.02789,-0.029993
0.028088,-0.02843
0.027755,-0.029759
0.022444,-0.055723
0.031581,-0.050422
0.032827,-0.039919
0.028648,-0.031198
0.033316,-0.040315
0.028781,-0.030872
0.026159,-0.020458
0.025409,-0.017435
0.028441,-0.030063
0.02581,-0.018203
0.018964,-0.014956
0.01903,-0.015834
0.027786,-0.028765
0.019818,-0.01757
0.019833,-0.016785
0.018907,-0.015552
0.026669,-0.026497
0.019534,-0.014545
0.019558,-0.014778
0.019583,-0.014966
0.027458,-0.023591
0.019655,-0.016804
0.018688,-0.01438
0.019494,-0.014421
0.026832,-0.022511
0.018621,-0.014214
0.019404,-0.013862
0.01938,-0.013309
0.026156,-0.018961
0.019329,-0.013415
0.01929,-0.012627
0.019245,-0.012034
0.025862,-0.017358
0.019187,-0.01175
0.019119,-0.011088
0.019078,-0.010616
0.019112,-0.010438
0.025588,-0.015847
0.019013,-0.010329
0.019175,-0.010251
0.019351,-0.010243
0.019426,-0.017757
0.018485,-0.014071
0.019243,-0.013138
0.01918,-0.012116
0.025693,-0.016784
0.019025,-0.010961
0.019009,-0.010284
0.019231,-0.010231
0.019379,-0.017457
0.019237,-0.014331
0.019178,-0.012868
0.019096,-0.011763
0.025563,-0.016113
0.01891,-0.010266
0.019136,-0.010133
0.01937,-0.010084
0.019342,-0.016674
0.01917,-0.013898
0.019097,-0.012472
0.019019,-0.011394
0.019752,-0.018014
0.019157,-0.01407
0.019078,-0.012567
0.018995,-0.011432
0.019732,-0.017966
0.019129,-0.014018
0.01905,-0.012497
0.018968,-0.011347
0.019717,-0.017864
0.019103,-0.013952
0.019005,-0.012427
0.018935,-0.011272
0.019705,-0.017784
0.01909,-0.013901
0.018982,-0.012374
0.018907,-0.01122
0.019692,-0.017729
0.019058,-0.013867
0.018955,-0.012341
0.018877,-0.011185
0.019673,-0.017691
0.019044,-0.013842
0.018948,-0.012317
0.018856,-0.011161
0.019648,-0.017667
0.018994,-0.013825
0.018925,-0.012303
0.018834,-0.011146
0.018803,-0.010443
0.018818,-0.010789
0.018858,-0.011127
0.018893,-0.011387
0.025656,-0.018585
0.018973,-0.01307
0.018922,-0.012327
0.01888,-0.011713
0.02739,-0.028784
0.018824,-0.013164
0.018622,-0.010339
0.019223,-0.0096748
0.018799,-0.013186
0.018625,-0.010563
0.019072,-0.0097332
0.019594,-0.0095391
0.018718,-0.011898
0.018603,-0.010017
0.019131,-0.0097917
0.019509,-0.0096547
0.018784,-0.013057
0.018665,-0.011172
0.018743,-0.010092
0.019138,-0.0099464
0.018996,-0.01515
0.01876,-0.012614
0.018651,-0.01107
0.018736,-0.010232
0.018983,-0.016651
0.018808,-0.013587
0.018711,-0.011947
0.018592,-0.010693
0.01896,-0.017464
0.018814,-0.014021
0.018709,-0.012335
0.018645,-0.011065
0.018932,-0.017826
0.0188,-0.014219
0.018718,-0.012521
0.018625,-0.011248
0.018904,-0.018013
0.018781,-0.014323
0.018705,-0.012622
0.018614,-0.011347
0.019396,-0.017616
0.018746,-0.013718
0.018653,-0.012164
0.01856,-0.010981
0.01887,-0.0179
0.018745,-0.014285
0.018665,-0.012615
0.018572,-0.011369
0.01935,-0.017678
0.018708,-0.013755
0.018601,-0.012207
0.018517,-0.011037
0.018834,-0.017974
0.018705,-0.014323
0.018613,-0.012655
0.018535,-0.011409
0.032259,-0.03671
0.026673,-0.028182
0.018443,-0.0088423
0.021111,-0.0066064
0.01586,-0.020166
0.015603,0.063935
0.024598,0.043123
0.019507,-0.021667
0.019168,-0.00396
0.023609,0.014917
0.025755,0.014386
0.064901,0.041122
0.00043022,0.027461
0.0030081,0.072962
0.002765,0.033121
0.0032141,0.027176
0.010562,0.017751
0.011987,0.017505
0.016009,-0.0064821
0.018175,-0.010713
0.019384,-0.011615
0.023558,-0.024096
0.025418,-0.040483
0.027245,-0.053303
0.0033891,-0.03368
0.0075032,-0.035045
0.0086501,-0.015967
0.02305,0.015938
0.017714,-0.025337
0.016729,-0.039288
0.01602,-0.049873
0.0071354,-0.090391
0.0067607,-0.095495
0.0066197,-0.089191
0.0067763,-0.090995
0.0066922,-0.10222
0.0066645,-0.099469
0.0066457,-0.094281
0.0068599,-0.10009
0.0070786,-0.087411
0.0072312,-0.096899
0.0074333,-0.0965
0.0075495,-0.091004
0.0083455,-0.093183
0.0080442,-0.092524
0.0079886,-0.090285
0.0079597,-0.088858
0.0084698,-0.082684
0.0087003,-0.080752
0.0090191,-0.078601
0.0092421,-0.076152
0.011061,-0.081323
0.017921,-0.043153
0.018563,-0.03979
0.018335,0.023024
0.0195,0.0057491
0.019535,0.028249
0.0064721,-0.02004
0.0063953,-0.018103
0.0077151,-0.012074
0.0089641,-0.007643
0.0117,-0.01551
0.0061779,-0.015125
0.013444,-0.079548
0.0082951,-0.058132
0.0088042,-0.037234
0.0071636,-0.053737
0.039483,-0.027067
0.03666,0.048253
0.053713,0.058607
0.015898,0.019678
-0.029312,0.12393
-0.009937,0.046707
-0.0074519,0.043928
-0.0054276,0.04399
-0.0027022,0.04516
-0.0016595,0.044567
-0.00048665,0.032991
0.0021985,0.074338
0.012726,0.040388
0.015574,0.056405
0.011426,0.017691
0.044783,0.049309
0.023112,-0.028089
0.025211,-0.053215
0.0098927,-0.09361
0.013649,-0.064261
0.0075661,-0.024406
0.018932,-0.040759
0.016012,-0.045846
0.0093374,-0.028093
0.0068574,-0.095669
0.0063801,-0.10403
0.006252,-0.11429
0.0066748,-0.090845
0.0062434,-0.11116
0.0068863,-0.11266
0.0070592,-0.11408
0.0070983,-0.11577
0.0046069,-0.15519
0.003743,-0.15088
0.0032471,-0.13944
0.0076669,-0.1451
0.0093578,-0.079093
0.0090765,-0.055087
0.0091832,-0.094755
0.0093739,-0.09368
0.0030189,0.022807
0.004856,0.01252
0.014181,0.049776
0.041547,0.05383
0.022154,-0.040491
0.01872,-0.066554
0.0039318,-0.064476
0.0032823,-0.055248
0.015074,0.036073
0.015581,0.0010903
0.014693,0.048263
0.016366,-0.0029615
0.0083556,-0.082447
0.00651,-0.090935
0.0061976,-0.099621
0.0062997,-0.11005
0.0067777,-0.094631
0.0065262,-0.096763
0.0066174,-0.098892
0.0065774,-0.10634
0.0067425,-0.16844
0.0067039,-0.14575
0.0072731,-0.15716
0.0071766,-0.13921
0.0099379,-0.10491
0.0084685,-0.10006
0.0098997,-0.089641
0.0093372,-0.086767
0.022628,-0.015325
0.02008,-0.013919
0.023179,-0.02637
0.025367,-0.043082
0.0038174,-0.055705
0.005176,-0.043788
0.0077513,-0.023321
0.025074,-0.054219
0.0087577,-0.074417
0.0071791,-0.089973
0.0063859,-0.095788
0.0062883,-0.10816
0.0068797,-0.096362
0.006625,-0.10092
0.0065904,-0.10247
0.006612,-0.1046
0.006995,-0.14001
0.007287,-0.12724
0.0098195,-0.12523
0.010619,-0.08365
0.008444,-0.093769
0.0086547,-0.090384
0.0081727,-0.082705
0.0080438,-0.075467
0.025477,-0.028052
0.027338,-0.038149
0.027788,-0.04832
0.027971,-0.053391
0.0015154,-0.057414
0.00384,-0.029306
0.0064589,-0.033702
0.0063836,-0.022446
0.022986,0.013687
0.020931,-0.0064499
0.019919,-0.015084
0.020013,-0.013245
0.019061,-0.0016614
0.020266,-0.024819
0.020347,-0.03029
0.01995,-0.025767
0.0080923,-0.12888
0.0099106,-0.12062
0.0083448,-0.078701
0.0080966,-0.06102
0.0081432,-0.063311
0.0085356,-0.040674
0.0074803,-0.062924
0.015791,0.055937
-0.0013467,0.044212
-0.00056996,0.024232
0.0002121,0.029169
0.0022604,0.071268
-0.0020224,0.045883
-0.00048118,0.0396
0.0024743,0.080299
0.0028663,0.020681
0.036988,0.070511
0.036983,0.047386
0.016451,-0.039175
0.019976,-0.035899
0.0059641,-0.055793
0.019531,-0.041447
0.013923,-0.063829
0.0050901,-0.10518
0.0042527,-0.11569
0.0042571,-0.12206
0.0044926,-0.12869
0.0037957,-0.13735
0.0030578,-0.19594
0.0020361,-0.19787
0.0021341,-0.19714
0.0022159,-0.19533
0.0022176,-0.19832
0.0024676,-0.19523
0.0032165,-0.19518
0.002774,-0.19196
0.0037032,-0.18557
0.0038044,-0.18336
0.0041691,-0.17406
0.0066053,-0.1536
0.0055354,-0.10479
0.0076004,-0.11194
0.0077744,-0.11136
0.007914,-0.10863
0.0080661,-0.10134
0.0079232,-0.099906
0.0080519,-0.098542
0.008096,-0.098211
0.0076443,-0.085983
0.008253,-0.089249
0.0081202,-0.090684
0.0086513,-0.090057
0.0091441,-0.077228
0.0092687,-0.076973
0.0089493,-0.077571
0.010546,-0.080692
0.018907,0.016896
0.019439,0.046714
0.01934,0.047526
0.0063674,-0.021196
0.0073318,-0.010656
0.0082156,-0.0089679
0.017162,-0.022516
0.0047384,-0.019407
0.030899,-0.056825
0.026695,-0.029372
0.019299,-0.0042459
0.022823,0.014432
0.06624,0.042987
0.067204,0.041556
0.018869,-0.0002662
0.062764,0.053709
0.025725,0.00060335
0.023951,0.0026384
0.022376,0.0023253
0.021905,0.0018641
0.021585,0.0010476
0.019593,-0.0034657
0.018585,0.011524
0.016566,0.0074954
0.01644,0.0077038
0.016076,0.010853
0.015347,0.0093543
0.015052,-0.015191
0.014956,-0.013226
0.010005,-0.0040168
0.0098029,-0.0042098
0.0077662,0.0086422
0.01456,-0.012442
0.0077894,0.0086701
0.0076965,0.0088891
0.0075879,0.0090754
0.01444,-0.013346
0.0077719,0.0086086
0.0077359,0.0086952
0.0076938,0.0087534
0.014607,-0.014953
0.010201,-0.0050739
0.014178,0.0067892
0.0099995,-0.005525
0.015356,0.0081352
0.0155,-0.016441
0.015019,-0.01419
0.014181,0.0064163
0.015527,-0.016212
0.014938,-0.013694
0.013946,0.0069333
0.010079,-0.0057161
0.015557,0.0081269
0.015484,0.0079907
0.015536,0.0078068
0.018434,0.0093098
0.018551,0.0087151
0.018641,0.0040704
0.019869,0.0042302
0.024402,-0.00076952
0.025592,-0.002728
0.064416,0.040897
0.023955,-0.0086061
0.021583,-0.0088363
0.021518,-0.0089834
0.021464,-0.0091457
0.021426,-0.0093182
0.017577,-0.011783
0.017768,-0.013737
0.017879,-0.01502
0.017938,-0.015783
0.024534,-0.026532
0.017757,-0.014374
0.017777,-0.014518
0.017801,-0.014665
0.025133,-0.023577
0.017904,-0.016731
0.017729,-0.014918
0.017723,-0.014292
0.024363,-0.020598
0.01765,-0.014554
0.017613,-0.013595
0.017586,-0.013102
0.024019,-0.018951
0.017529,-0.013152
0.017483,-0.012397
0.017447,-0.011851
0.023722,-0.01735
0.017366,-0.01159
0.017316,-0.010936
0.017365,-0.01064
0.017674,-0.018404
0.017551,-0.014633
0.017481,-0.01308
0.017417,-0.012069
0.02365,-0.01674
0.017258,-0.010767
0.01738,-0.010439
0.017373,-0.010379
0.017654,-0.017085
0.017472,-0.013866
0.017407,-0.012441
0.01731,-0.011413
0.017597,-0.018532
0.017479,-0.014496
0.017395,-0.01281
0.017308,-0.011641
0.017569,-0.018562
0.017458,-0.014464
0.017367,-0.012746
0.017282,-0.011539
0.01756,-0.0184
0.017431,-0.014355
0.017336,-0.012653
0.017251,-0.011434
0.01754,-0.018268
0.017411,-0.014268
0.017319,-0.012565
0.023444,-0.01597
0.017261,-0.010246
0.017392,-0.010128
0.017729,-0.010051
0.017339,-0.014368
0.017248,-0.012509
0.017153,-0.011224
0.017184,-0.010501
0.017505,-0.017265
0.017322,-0.013768
0.017217,-0.012192
0.017133,-0.011056
0.017472,-0.017888
0.017318,-0.014061
0.017217,-0.012411
0.017128,-0.011229
0.017457,-0.018001
0.017305,-0.014108
0.017202,-0.01244
0.017112,-0.011242
0.017235,-0.012637
0.017217,-0.012243
0.017196,-0.011924
0.017188,-0.011672
0.017381,-0.014423
0.017367,-0.013854
0.017353,-0.013543
0.017349,-0.013377
0.025186,-0.028438
0.01718,-0.013499
0.017028,-0.011297
0.017194,-0.010259
0.024577,-0.022584
0.016958,-0.01189
0.017246,-0.0097182
0.018197,-0.0094644
0.017175,-0.0098091
0.017911,-0.0095307
0.018929,-0.0090666
0.020376,-0.0084365
0.018996,-0.0088822
0.020427,-0.0082803
0.021667,-0.007094
0.021615,-0.0060521
0.021626,-0.0061541
0.02151,-0.0076298
0.022321,-0.0076677
0.023513,-0.0042188
0.023668,-0.004671
0.063898,0.041059
0.023539,-0.0073639
0.052751,0.041796
0.022343,-0.0077747
0.0234,-0.0042613
0.021503,-0.0086935
0.017598,-0.013335
0.021889,-0.0077304
0.022665,-0.0075445
0.023509,-0.0085814
0.022812,-0.0065876
0.02275,-0.0021224
0.063173,0.041189
0.022596,-0.002079
0.023615,-0.0073269
0.01793,-0.014043
0.022519,-0.0020138
0.062939,0.040783
0.021354,-0.0078899
0.021806,-0.0079043
0.022486,-0.0078238
0.023468,-0.0075477
0.022282,-0.0080239
0.023264,-0.0043262
0.018268,-0.014408
0.022758,-0.003529
0.023249,-0.0042694
0.018253,-0.014326
0.02279,-0.0034973
0.051054,0.040967
0.021633,-0.0078552
0.022254,-0.0081538
0.023195,-0.0049068
0.017118,-0.013546
0.021361,-0.0078938
0.021867,-0.0080154
0.022525,-0.0065875
0.022752,-0.0041173
0.022983,-0.0045169
0.017447,-0.013375
0.022667,-0.0034426
0.050828,0.040874
0.021517,-0.0078718
0.022137,-0.0081936
0.023041,-0.0044289
0.01709,-0.013784
0.021228,-0.007924
0.021697,-0.0079999
0.02238,-0.0072437
0.023072,-0.0082931
0.022169,-0.0080834
0.02314,-0.0055465
0.017245,-0.013971
0.021298,-0.0078065
0.021851,-0.0079914
0.022632,-0.0053973
0.021013,0.0034071
0.022229,-0.0079215
0.023259,-0.0069013
0.016895,-0.013112
0.021846,-0.004244
0.022735,-0.0047143
0.018294,-0.011929
0.021874,-0.0040574
0.051181,0.041814
0.021177,-0.0078619
0.021703,-0.00802
0.022373,-0.0062141
0.022147,-0.002285
0.022985,-0.0049312
0.017549,-0.014158
0.0224,-0.0028858
0.04999,0.040545
0.021377,-0.007851
0.021989,-0.0081457
0.022934,-0.005817
0.016696,-0.012065
0.021188,-0.0078528
0.021765,-0.0081423
0.022537,-0.0048103
0.018634,-0.012031
0.021065,-0.0078697
0.021601,-0.0080395
0.022281,-0.0059253
0.021612,-0.0048209
0.022404,-0.0054301
0.02076,0.0032674
0.019049,-0.013811
0.022489,-0.0048285
0.0224,-0.0052623
0.020357,0.0024651
0.01708,-0.013587
0.020837,-0.0078868
0.021253,-0.0078656
0.021893,-0.0081423
0.022874,-0.0063755
0.02177,-0.0080326
0.02266,-0.0043471
0.017112,-0.013999
0.02203,-0.0024166
0.022811,-0.0052377
0.017457,-0.014201
0.022194,-0.0030336
0.049805,0.040549
0.021173,-0.0078164
0.021814,-0.0081532
0.022765,-0.0059597
0.016569,-0.012491
0.020967,-0.0078282
0.021531,-0.0080767
0.022297,-0.0050505
0.019773,0.0015882
0.021278,-0.007841
0.021947,-0.0073686
0.022641,-0.0081257
0.020534,-0.0091013
0.021176,-0.0078272
0.021843,-0.0078567
0.022769,-0.0079639
0.016487,-0.012336
0.020927,-0.0078292
0.021502,-0.0081426
0.022291,-0.0046769
0.017352,-0.013327
0.020648,-0.0079206
0.021101,-0.0079248
0.021731,-0.0080112
0.022635,-0.0077477
0.021486,-0.0080158
0.022344,-0.004534
0.016564,-0.0095196
0.020003,0.0020324
0.021248,-0.007898
0.021949,-0.006302
0.02159,-0.0024251
0.02264,-0.006167
0.017284,-0.014206
0.021898,-0.0027694
0.048904,0.040347
0.021087,-0.0077944
0.021763,-0.0075027
0.022523,-0.0085784
0.018528,-0.014299
0.02048,-0.0079136
0.020877,-0.007874
0.021531,-0.0082628
0.022424,-0.0057443
0.021439,-0.0080515
0.022306,-0.0043817
0.016951,-0.014188
0.021749,-0.0027901
0.0224,-0.0048267
0.017643,-0.014514
0.022032,-0.004668
0.049967,0.04132
0.020456,-0.0079098
0.020899,-0.0079098
0.021554,-0.0080671
0.022441,-0.0076672
0.021251,-0.0079988
0.022053,-0.0047439
0.017215,-0.013055
0.02168,-0.0029496
0.022295,-0.0044259
0.017819,-0.014602
0.022028,-0.0054441
0.05021,0.038922
0.019944,-0.0083759
0.02009,-0.0082305
0.020338,-0.0081128
0.02076,-0.0081424
0.020377,-0.0072393
0.019896,-0.0084524
0.020057,-0.0082919
0.019098,-0.0090894
0.020021,-0.0083545
0.020349,-0.0073989
0.019853,-0.0085391
0.01824,-0.0096191
0.018718,-0.0093753
0.019551,-0.0087908
0.020343,-0.0078895
0.017013,-0.010059
0.017172,-0.010078
0.017342,-0.01009
0.017545,-0.010088
0.016057,-0.013956
0.015981,-0.01276
0.015938,-0.012165
0.015909,-0.011783
0.021938,-0.017687
0.015864,-0.011907
0.015823,-0.011273
0.015571,-0.010883
0.016182,-0.01876
0.016047,-0.01465
0.015951,-0.012877
0.015872,-0.011879
0.021622,-0.015672
0.015757,-0.010679
0.015791,-0.01056
0.016022,-0.010512
0.015307,-0.015999
0.015954,-0.013611
0.015857,-0.01211
0.015758,-0.011113
0.016126,-0.018281
0.015961,-0.014183
0.015866,-0.012368
0.016068,-0.018669
0.015912,-0.01422
0.015807,-0.012252
0.015679,-0.011014
0.016077,-0.017714
0.015888,-0.013755
0.015765,-0.011974
0.015658,-0.0108
0.016064,-0.017565
0.01587,-0.01368
0.015742,-0.01193
0.015662,-0.010799
0.016051,-0.017538
0.015858,-0.013668
0.015705,-0.011924
0.015658,-0.010804
0.016038,-0.01754
0.015837,-0.013668
0.015713,-0.011919
0.015644,-0.010809
0.016024,-0.017539
0.015809,-0.013664
0.015696,-0.011914
0.015632,-0.010815
0.01601,-0.017539
0.015813,-0.013664
0.01568,-0.011912
0.015628,-0.010819
0.015999,-0.017536
0.015799,-0.01366
0.015664,-0.011905
0.015618,-0.010825
0.015984,-0.017534
0.015787,-0.013658
0.015656,-0.011903
0.015609,-0.01083
0.015968,-0.017534
0.015757,-0.013655
0.01562,-0.0119
0.015923,-0.018057
0.015743,-0.013809
0.015612,-0.011893
0.015558,-0.010757
0.015921,-0.017206
0.015711,-0.013422
0.015579,-0.011695
0.015606,-0.010744
0.015912,-0.017174
0.015701,-0.013428
0.015567,-0.01172
0.015575,-0.010765
0.015902,-0.017264
0.015693,-0.013485
0.015555,-0.011763
0.015549,-0.010785
0.015887,-0.017339
0.015684,-0.013532
0.015545,-0.011798
0.01555,-0.010801
0.015873,-0.017393
0.015656,-0.013563
0.015537,-0.011819
0.015206,-0.010752
0.015863,-0.017466
0.015656,-0.013601
0.015525,-0.011842
0.015191,-0.010763
0.015847,-0.017491
0.015646,-0.013615
0.015511,-0.01185
0.015181,-0.010771
0.015837,-0.017505
0.015644,-0.01362
0.015495,-0.011852
0.015787,-0.018002
0.015589,-0.013762
0.015451,-0.011839
0.015449,-0.010761
0.015787,-0.017144
0.015572,-0.013371
0.015416,-0.011638
0.015168,-0.010687
0.015775,-0.017149
0.015563,-0.013395
0.015446,-0.011673
0.015146,-0.010708
0.015766,-0.017244
0.015556,-0.013456
0.015437,-0.011721
0.015125,-0.010728
0.015749,-0.017324
0.015543,-0.013504
0.01541,-0.011758
0.015106,-0.010744
0.015737,-0.01738
0.015531,-0.013537
0.015397,-0.011779
0.015093,-0.010756
0.015724,-0.017414
0.015523,-0.013556
0.015386,-0.01179
0.01514,-0.010786
0.015716,-0.01742
0.015509,-0.013562
0.015392,-0.011792
0.01513,-0.010794
0.015699,-0.017431
0.015481,-0.013568
0.015342,-0.011798
0.015655,-0.017955
0.015468,-0.013722
0.015328,-0.011792
0.015029,-0.010703
0.015651,-0.017126
0.015436,-0.013343
0.015298,-0.0116
0.015061,-0.010693
0.015645,-0.017098
0.01542,-0.013353
0.015284,-0.011627
0.015096,-0.010735
0.015632,-0.017178
0.015417,-0.013405
0.015278,-0.011667
0.015075,-0.010753
0.01562,-0.017254
0.015409,-0.013452
0.015268,-0.011701
0.015054,-0.010769
0.015604,-0.017308
0.015395,-0.013485
0.015264,-0.011726
0.01505,-0.010781
0.015595,-0.017344
0.015368,-0.013505
0.015245,-0.011738
0.015031,-0.010791
0.015582,-0.017366
0.015371,-0.013519
0.015235,-0.011747
0.015019,-0.0108
0.015571,-0.017382
0.01536,-0.013526
0.015219,-0.01175
0.015527,-0.017915
0.015334,-0.013685
0.015179,-0.011746
0.01492,-0.01071
0.01552,-0.017073
0.015304,-0.013302
0.015158,-0.011553
0.015013,-0.01072
0.015513,-0.017032
0.015294,-0.013303
0.015152,-0.011573
0.014987,-0.010739
0.015502,-0.017121
0.01528,-0.013362
0.015143,-0.011621
0.014966,-0.010759
0.015491,-0.017203
0.015276,-0.013412
0.015133,-0.011657
0.014946,-0.010775
0.015477,-0.017258
0.015262,-0.013444
0.015142,-0.011678
0.014934,-0.010787
0.015465,-0.017293
0.015247,-0.013465
0.01511,-0.011692
0.014924,-0.010797
0.015452,-0.017316
0.015238,-0.013477
0.015094,-0.011697
0.014913,-0.010805
0.015441,-0.017326
0.015243,-0.013483
0.015088,-0.011702
0.015397,-0.017876
0.0152,-0.013648
0.015059,-0.011701
0.01487,-0.010737
0.014557,-0.016286
0.01518,-0.013387
0.01503,-0.011575
0.014866,-0.010737
0.014552,-0.016303
0.015169,-0.013417
0.015023,-0.011614
0.014864,-0.010758
0.015371,-0.017119
0.015151,-0.013341
0.015006,-0.011582
0.014859,-0.010766
0.015361,-0.017149
0.015142,-0.013367
0.014995,-0.011606
0.014843,-0.01078
0.015351,-0.017199
0.01513,-0.013398
0.014985,-0.011628
0.01483,-0.010792
0.015339,-0.017234
0.015125,-0.01342
0.01496,-0.011643
0.014816,-0.010803
0.015325,-0.01726
0.015107,-0.013433
0.014968,-0.01165
0.014806,-0.010811
0.015314,-0.017273
0.015098,-0.013442
0.014948,-0.011655
0.015271,-0.017834
0.015073,-0.013612
0.014908,-0.011657
0.014762,-0.010744
0.014438,-0.016237
0.015048,-0.013349
0.014902,-0.011531
0.014778,-0.010744
0.014425,-0.016252
0.015039,-0.013378
0.014889,-0.011568
0.01476,-0.010765
0.014421,-0.01635
0.015032,-0.013441
0.014905,-0.011617
0.014737,-0.010784
0.014406,-0.016429
0.015007,-0.013488
0.014877,-0.011651
0.014721,-0.0108
0.014401,-0.016485
0.015014,-0.013522
0.014867,-0.011675
0.014706,-0.010813
0.014388,-0.016522
0.014999,-0.013542
0.014838,-0.011687
0.014688,-0.010822
0.014377,-0.016543
0.014994,-0.013556
